names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,celltypes
B4GALT1,35.055027,1.2346114,3.2686902615948145e-269,1.140346550392904e-266,0.8467017652524002,0.512968804766912,Liver_Progenitors
TAFA4,35.032906,3.938759,7.101415591586668e-269,2.4420753731524894e-266,0.41839578816971196,0.04219242902208202,Liver_Progenitors
HPX,34.93901,3.836692,1.9017462949147711e-267,6.358171779331718e-265,0.42830597708268814,0.0577900455660708,Liver_Progenitors
ALDH6A1,34.559677,1.9192159,1.0199767935293792e-261,3.2737175165118953e-259,0.5599256735831527,0.18699614440939363,Liver_Progenitors
LEAP2,34.483643,3.4785528,1.4108487238547023e-260,4.468677694819789e-258,0.42954475069681014,0.062259025587101294,Liver_Progenitors
IQGAP2,34.03627,1.4420462,6.4801236423255626e-254,1.9745510926336826e-251,0.7042427996283679,0.3283824044865054,Liver_Progenitors
CA4,33.975132,1.7261171,5.1912722852656217e-253,1.5620538306364254e-250,0.5983276556209353,0.21876095338240448,Liver_Progenitors
FAM114A1,33.949444,1.3453844,1.2430982082422365e-252,3.69430371219841e-250,0.7420253948590895,0.36474763406940064,Liver_Progenitors
PLA2G12B,33.731888,1.8707618,1.9709022790289372e-249,5.7160915253957325e-247,0.5317435738618768,0.144497020679986,Liver_Progenitors
SSR3,33.46928,1.0047204,1.3494793661751423e-245,3.821725565008003e-243,0.8931557757819758,0.6639502278303541,Liver_Progenitors
ABCA1,33.450356,1.4153981,2.543148120687641e-245,7.11844901874336e-243,0.6995973985754104,0.33946722747984576,Liver_Progenitors
ANXA6,33.308086,1.5491943,2.9488611140134087e-243,8.1591936478771e-241,0.617218953236296,0.24500525762355416,Liver_Progenitors
PRDX1,33.20428,0.7409107,9.337698561401102e-242,2.5542849973869015e-239,0.9711985134716631,0.9298983526112864,Liver_Progenitors
C2orf72,33.16885,2.3480823,3.029443003550531e-241,8.193792357468358e-239,0.4673273459275317,0.10125306694707326,Liver_Progenitors
CALD1,33.1511,1.009785,5.460171987868354e-241,1.4604140010218558e-238,0.9482812016104057,0.7525849982474588,Liver_Progenitors
MYOF,33.084606,1.3867562,4.94842935465575e-240,1.3089955101678375e-237,0.704862186435429,0.342534174553102,Liver_Progenitors
RP1-45C12.1,32.830803,2.0766523,2.140881133427209e-236,5.601662026506497e-234,0.5209043047383091,0.17004030844724852,Liver_Progenitors
REEP6,32.660248,1.4903941,5.73249957954584e-234,1.4837927943959942e-231,0.6255806751316197,0.24737118822292323,Liver_Progenitors
GALK1,32.617435,1.5197923,2.3214062061338895e-233,5.944775552559042e-231,0.6165995664292351,0.2503943217665615,Liver_Progenitors
FBXO2,32.59885,1.473679,4.25792571060738e-233,1.078913554797272e-230,0.6404459585010839,0.27957413249211355,Liver_Progenitors
SNTB1,32.475838,1.3872666,2.339309111828263e-231,5.86581759790937e-229,0.7030040260142459,0.372546442341395,Liver_Progenitors
EPHX2,32.3885,1.5183846,3.985080995473705e-230,9.889574198251858e-228,0.6094766181480334,0.23852085524009814,Liver_Progenitors
RP11-115D19.1,32.316154,2.1782103,4.148411922250361e-229,1.0086926443677846e-226,0.4837410963146485,0.13135296179460218,Liver_Progenitors
SLC39A5,31.822193,1.826354,3.1929101687745884e-222,7.535267998308028e-220,0.5097553422112109,0.1475639677532422,Liver_Progenitors
FBXL15,31.770712,1.8367425,1.643621580595766e-221,3.8412872512719695e-219,0.5106844224218025,0.15492464072905712,Liver_Progenitors
F10,31.73391,1.195064,5.294235508309972e-221,1.2254118957311312e-218,0.7767110560545061,0.403434980722047,Liver_Progenitors
DLC1,31.635944,1.4850078,1.1835862009222113e-219,2.713455907485664e-217,0.6593372561164447,0.3508149316508938,Liver_Progenitors
C11orf24,31.317902,1.9187719,2.6627097444664874e-215,5.990350370915634e-213,0.4893155775781976,0.1410795653697862,Liver_Progenitors
DMD,31.306421,1.524443,3.815837372494228e-215,8.505077521359357e-213,0.6048312170950759,0.2717753242201192,Liver_Progenitors
HNF4A,31.183346,1.2932503,1.7921127116106836e-213,3.886462810260574e-211,0.6940229173118613,0.362819838766211,Liver_Progenitors
LGALS2,31.150347,1.6930456,5.0174342389190666e-213,1.0783899732076765e-210,0.5450603902136885,0.197248510339993,Liver_Progenitors
SPTLC3,31.137497,1.2243233,7.489594361394205e-213,1.5954824377653213e-210,0.7912666460204397,0.452944269190326,Liver_Progenitors
CYB5A,31.09441,1.0084732,2.8662600978929504e-212,5.999705484911226e-210,0.8897491483431403,0.6535226077812829,Liver_Progenitors
YIF1A,31.068947,1.2276806,6.329692542817552e-212,1.302293665732514e-209,0.7222050170331372,0.38485804416403785,Liver_Progenitors
KLB,30.928247,3.0921586,4.983546431874974e-210,1.0166434721024948e-207,0.388974914834314,0.051831405538030145,Liver_Progenitors
SEC31A,30.595577,0.968024,1.4014828423658053e-205,2.8349995782714e-203,0.9027562712914214,0.6405099894847529,Liver_Progenitors
GSTA1,30.571522,1.5229601,2.927215334229189e-205,5.871993960463753e-203,0.6054506039021369,0.2630564318261479,Liver_Progenitors
FKBP10,30.52918,1.1510594,1.068631208169255e-204,2.125957887855397e-202,0.7559615980179623,0.42485979670522256,Liver_Progenitors
CREB3L2,30.434675,1.158281,1.9109237240825774e-203,3.770471793943918e-201,0.7606069990709198,0.44391868208902907,Liver_Progenitors
ETFB,30.289436,1.1233848,1.5792643946347966e-201,3.090735976231612e-199,0.7900278724063178,0.472397476340694,Liver_Progenitors
EFHD1,30.211386,1.8182241,1.6786954084761263e-200,3.258835151035267e-198,0.4883864973676061,0.1526901507185419,Liver_Progenitors
ASGR2,30.039911,2.0635238,2.9574099601066603e-198,5.695261804775003e-196,0.4577268504180861,0.12784787942516648,Liver_Progenitors
P4HB,29.999464,0.903157,9.972895421127077e-198,1.90529792521723e-195,0.8981108702384639,0.6943568173852086,Liver_Progenitors
TAGLN,58.561058,4.3945365,0.0,0.0,0.7839528892160471,0.14462632841960918,Mesothelial
SLC2A3,57.2522,2.4723852,0.0,0.0,0.9668752300331248,0.5447805965032567,Mesothelial
ANKRD1,56.571953,3.275228,0.0,0.0,0.8417372101582627,0.2449434350359959,Mesothelial
COL4A1,55.17652,2.1167943,0.0,0.0,0.9484725800515275,0.6004456633527597,Mesothelial
KRT18,54.45545,2.2261183,0.0,0.0,0.9812292970187707,0.8219060678779568,Mesothelial
RAB17,52.947876,2.5581856,0.0,0.0,0.8288553551711446,0.33266198148782994,Mesothelial
S100A13,52.17165,2.2223234,0.0,0.0,0.9072506440927494,0.4674322934521769,Mesothelial
FBN2,51.606678,2.262502,0.0,0.0,0.9205005520794994,0.445363387041481,Mesothelial
TNNC1,50.733257,2.904556,0.0,0.0,0.7644460802355539,0.25681350702776823,Mesothelial
PODXL,50.27466,2.538818,0.0,0.0,0.7994111152005889,0.32353445320534796,Mesothelial
KRT8,50.20382,1.7854561,0.0,0.0,0.9827015090172985,0.8732859101816935,Mesothelial
APLP2,49.832413,1.3496077,0.0,0.0,0.9830695620169304,0.8613301336990058,Mesothelial
PRAG1,49.144142,2.321796,0.0,0.0,0.8200220831799779,0.37290023997257454,Mesothelial
GJA1,48.57279,2.0234716,0.0,0.0,0.9278616120721384,0.5148697291738087,Mesothelial
COL4A2,46.78933,1.5763178,0.0,0.0,0.9536253220463746,0.7027768255056565,Mesothelial
TPM1,46.23253,1.5057253,0.0,0.0,0.9731321310268679,0.8576876928351046,Mesothelial
MIR302CHG,45.861244,2.571838,0.0,0.0,0.7784320942215679,0.3448748714432636,Mesothelial
DIAPH3,45.81176,2.4727528,0.0,0.0,0.7758557232241443,0.31093589304079533,Mesothelial
ANK2,45.627914,2.7153506,0.0,0.0,0.7309532572690467,0.2880956462118615,Mesothelial
SFRP1,45.570934,2.1529064,0.0,0.0,0.8281192491718807,0.45766198148782994,Mesothelial
NPPB,45.393154,5.0956388,0.0,0.0,0.5771071034228928,0.05626499828591018,Mesothelial
CST1,45.308994,3.1745338,0.0,0.0,0.6621273463378726,0.16472403153925266,Mesothelial
MYL9,44.80022,2.4251187,0.0,0.0,0.7313213102686786,0.2779396640383956,Mesothelial
COLEC12,43.718204,2.152557,0.0,0.0,0.8365844681634156,0.4325934178950977,Mesothelial
FAM89A,43.341385,2.3817348,0.0,0.0,0.694884063305116,0.23868700719917724,Mesothelial
STEAP1B,43.134018,2.55057,0.0,0.0,0.7007729112992271,0.23932979088104217,Mesothelial
TUBB2A,42.81035,2.6249595,0.0,0.0,0.6610231873389768,0.20247685978745286,Mesothelial
TUBB2B,42.786095,1.9676061,0.0,0.0,0.8034596981965403,0.40165409667466573,Mesothelial
LINC01356,42.50989,2.0237844,0.0,0.0,0.8067721751932279,0.3432464861158725,Mesothelial
RHOBTB3,42.318615,1.3999553,0.0,0.0,0.9216047110783953,0.6818649297223175,Mesothelial
GNGT1,42.07116,2.6834493,0.0,0.0,0.6532940743467059,0.20440521083304766,Mesothelial
HAS2,41.343266,2.5044458,0.0,0.0,0.6705925653294075,0.23088789852588276,Mesothelial
FSTL1,40.801052,1.7543443,0.0,0.0,0.7975708502024291,0.44446348988687007,Mesothelial
HEG1,39.69363,2.2370436,0.0,0.0,0.6753772543246227,0.2739972574562907,Mesothelial
RP11-419I17.1,39.387733,1.9164473,0.0,0.0,0.7813765182186235,0.43327905382242027,Mesothelial
P3H2,39.295914,1.7543468,0.0,0.0,0.8100846521899153,0.43027939664038395,Mesothelial
AHNAK,39.180923,1.4060485,0.0,0.0,0.8730217151269782,0.5899897154610901,Mesothelial
WWC2,39.16859,1.3876103,0.0,0.0,0.9087228560912771,0.6643383613301337,Mesothelial
CTD-2306M5.1,39.087025,2.322289,0.0,0.0,0.6551343393448656,0.2292595131984916,Mesothelial
PERP,39.064262,1.2754663,0.0,0.0,0.9068825910931174,0.6681093589304079,Mesothelial
BMP2,38.979446,1.8186994,0.0,0.0,0.7442031652557969,0.3766712375728488,Mesothelial
FBLN2,38.84381,2.0012128,0.0,0.0,0.7051895472948104,0.27048337332876243,Mesothelial
DSCAM,38.8415,2.199084,0.0,0.0,0.7000368052999631,0.31205005142269454,Mesothelial
ANXA3,38.79458,1.4147333,0.0,0.0,0.8976812661023187,0.5995886184436064,Mesothelial
LINC00458,38.659897,3.4138503,0.0,0.0,0.5263157894736842,0.08536167295166266,Mesothelial
DTNA,38.364403,1.8223655,0.0,0.0,0.7740154582259845,0.38708433321906066,Mesothelial
CCDC141,38.086884,1.9616714,0.0,0.0,0.7217519322782481,0.35014569763455605,Mesothelial
ADGRL3,38.0405,1.7433181,0.0,0.0,0.7769598822230401,0.4412924237230031,Mesothelial
ACTB,37.85299,0.9153655,0.0,0.0,0.9900625690099374,0.9674751456976346,Mesothelial
H2AZ1,37.630848,1.2003827,6.731173345806e-310,3.0006074959304e-307,0.9528892160471107,0.8318906410695921,Mesothelial
SLC7A5,37.21223,2.295931,4.3276630576689556e-303,1.8941000931674017e-300,0.6002944423997055,0.19416352416866645,Mesothelial
CNN3,37.10403,1.2993733,2.4189204246277466e-301,1.03979022252927e-298,0.8671328671328671,0.5914466918066507,Mesothelial
MCF2L2,37.003998,1.9864552,9.875131370344669e-300,4.1704239008234543e-297,0.6694884063305115,0.2789681179293795,Mesothelial
PSTPIP2,36.86016,2.1525319,2.0104787389217136e-297,8.344180035055775e-295,0.6286345233713655,0.2305879328076791,Mesothelial
RP11-114G22.1,36.79519,1.929494,2.2042449128980385e-296,8.993319244623997e-294,0.7743835112256164,0.4612187178608159,Mesothelial
SLC3A2,36.5594,1.5434011,1.2643721532845502e-292,5.072661078977615e-290,0.7821126242178874,0.47921666095303395,Mesothelial
TEAD1,36.49193,1.3777994,1.4890801347326249e-291,5.781473710207056e-289,0.8704453441295547,0.6169866300994172,Mesothelial
ADAM19,36.4899,2.6743147,1.603634538199312e-291,6.127411206910133e-289,0.5403018034596982,0.12564278368186493,Mesothelial
TUBB6,36.262226,2.513892,6.376996119720091e-288,2.3985476655297196e-285,0.5520794994479205,0.14509770311964346,Mesothelial
GATA3,35.967793,1.6311437,2.6679939446021093e-283,9.730901550676057e-281,0.7806404122193595,0.37568563592732257,Mesothelial
ADCY2,35.766323,1.9778538,3.688978590055329e-280,1.3253894420867446e-277,0.6676481413323518,0.30720774768597875,Mesothelial
HACD1,35.611004,1.9419081,9.46555599506341e-278,3.3508068222524473e-275,0.6341553183658447,0.24897154610901612,Mesothelial
LIN28A,35.580982,1.5526007,2.757951711099751e-277,9.621654143419305e-275,0.7596613912403386,0.39522625985601645,Mesothelial
SMAD6,35.500263,1.5157119,4.869946698966674e-276,1.6511177033454335e-273,0.7957305852042694,0.5064278368186493,Mesothelial
EPB41L2,35.21608,1.5001235,1.1346678458091836e-271,3.7416060800436534e-269,0.7839528892160471,0.4524340075419952,Mesothelial
NRCAM,35.202553,1.8093146,1.8275287544310934e-271,5.9449016454953084e-269,0.7125506072874493,0.3639441206719232,Mesothelial
LRRFIP1,35.189808,1.3364817,2.863027816096879e-271,9.189174078544542e-269,0.8516746411483254,0.5610644497771683,Mesothelial
NEBL,35.162624,2.3577025,7.454991161944301e-271,2.3612703585568846e-268,0.5671696724328303,0.17659410353102503,Mesothelial
TTN,35.08595,1.6833847,1.1041779709913749e-269,3.451918456844724e-267,0.750092013249908,0.4192663695577648,Mesothelial
ACTN1,35.009434,1.5477343,1.6165847684194213e-268,4.9890293006913215e-266,0.7331615752668385,0.3783853273911553,Mesothelial
PGM1,34.942238,1.6321596,1.6988206228807506e-267,5.176456966327269e-265,0.7121825542878174,0.3638155639355502,Mesothelial
MYL7,34.815937,3.636096,1.395981051364243e-265,4.200506983555008e-263,0.46117040853882957,0.0588361330133699,Mesothelial
TNFRSF12A,34.712654,1.7659119,5.076221275411053e-264,1.5085777597740107e-261,0.6816341553183658,0.3193349331504971,Mesothelial
CADM2,34.56042,2.1757185,9.940475461565953e-262,2.9181356745221415e-259,0.6036069193963931,0.24070106273568734,Mesothelial
PTPN14,34.320812,1.446906,3.8402108554804125e-258,1.1137536832906566e-255,0.7751196172248804,0.4640898183064793,Mesothelial
MGAT5,34.3122,1.5014207,5.162280247979664e-258,1.4793620253496008e-255,0.8214942951785057,0.5356530682207747,Mesothelial
ITGAV,34.2414,1.4652321,5.8561918530393554e-257,1.6584735327807455e-254,0.7655502392344498,0.44167809393212204,Mesothelial
FAM184A,33.83123,1.5175829,6.853794095123456e-251,1.896373924802435e-248,0.7927861612072138,0.47347446006170724,Mesothelial
ANKRD33B,33.771404,2.4444296,5.1868922186737204e-250,1.418850789635384e-247,0.5252116304747884,0.1507113472745972,Mesothelial
FSCN1,33.76513,1.1496171,6.411884870134189e-250,1.7342347482457325e-247,0.8807508281192492,0.6300137127185464,Mesothelial
BMP6,33.441856,2.8901114,3.3802682394807958e-245,9.041090784531303e-243,0.4979757085020243,0.12290023997257456,Mesothelial
ARHGAP24,33.434803,1.4411676,4.280286191850583e-245,1.132253288024475e-242,0.826647037173353,0.5340246828933836,Mesothelial
CALD1,33.406242,1.1357602,1.1126862821063162e-244,2.9113678459633962e-242,0.9422156790577844,0.7575848474460062,Mesothelial
TRDN,33.188366,2.6304214,1.584561966747045e-241,4.10145974876719e-239,0.4983437615016562,0.12281453548165924,Mesothelial
LINC01090,33.169483,1.9546244,2.9665089760338702e-241,7.516821481167087e-239,0.6080235553919764,0.24815735344532053,Mesothelial
POT1-AS1,33.15009,1.6854094,5.646350897615386e-241,1.4158224875770581e-238,0.6900993743099006,0.32152039766883783,Mesothelial
S100A16,32.941196,1.3010707,5.6555175901682476e-238,1.4035012312425778e-235,0.8137651821862348,0.5631642098045938,Mesothelial
TEAD4,32.937004,1.9925252,6.493835972892892e-238,1.595098158566099e-235,0.5752668384247331,0.20736201576962632,Mesothelial
ADM,32.676163,2.410277,3.406768418648596e-234,8.2007729373709e-232,0.5115936694884063,0.1426979773740144,Mesothelial
MYL6,32.549667,0.84695566,2.116566907423623e-232,5.044554316386282e-230,0.9808612440191388,0.9400497086047309,Mesothelial
SBSPON,32.508175,2.9388301,8.172280752247804e-232,1.928658257530482e-229,0.4648509385351491,0.09358930407953377,Mesothelial
XACT,32.440735,2.0766146,7.317818830710028e-231,1.7102382028432213e-228,0.6157526683842474,0.2676979773740144,Mesothelial
BCAT1,32.420822,1.9057739,1.3968227675370929e-230,3.233107467322394e-228,0.5778432094221568,0.21173294480630786,Mesothelial
TPM2,32.394737,1.4064233,3.2554852530488844e-230,7.4634324772755e-228,0.7695988222304012,0.46181864929722316,Mesothelial
SLC39A8,32.301884,1.8599035,6.581533376930967e-229,1.4806604808362826e-226,0.590725064409275,0.22878813849845733,Mesothelial
RDX,32.273266,0.98396385,1.6595901012159692e-228,3.6990419367102604e-226,0.916083916083916,0.7378728145354817,Mesothelial
MED12L,32.200237,1.4615188,1.7515351245326892e-227,3.8681608731881554e-225,0.7235921972764078,0.39959718889269796,Mesothelial
C1orf21,32.158688,2.6949484,6.6777588821214695e-227,1.461336471003891e-224,0.4755244755244755,0.10991600959890298,Mesothelial
FLNC,32.15166,3.3127377,8.372011070711537e-227,1.81559504949701e-224,0.4346705925653294,0.06569249228659582,Mesothelial
ACAT2,32.129047,1.4864919,1.7331312555143105e-226,3.6920296975876534e-224,0.6985645933014354,0.37054336647240316,Mesothelial
